Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
83500,Gold,07-Feb-17,11-Feb-17,123008553,2.202E+11,1,187.3,93.75
85750,Gold,07-Feb-17,08-Feb-17,123008566,2.201E+11,1,12,6.05
86701,Silver,07-Feb-17,07-Feb-17,123006965,2.405E+11,1,8.3,3.9
88031,Silver,07-Feb-17,09-Feb-17,123009073,2.301E+11,2,249.6,53.6
91706,Gold,07-Feb-17,07-Feb-17,123007678,2.401E+11,1,77.1,32.85
92062,Gold,07-Feb-17,07-Feb-17,123009028,2.20101E+11,2,82.2,18.4
882,Silver,08-Feb-17,08-Feb-17,123012573,2.20101E+11,1,106.8,42.8
1408,GOLD,08-Feb-17,12-Feb-17,123011062,2.401E+11,2,226.4,54
3099,Gold,08-Feb-17,08-Feb-17,123012048,2.408E+11,2,81.6,18.45
5173,Gold,08-Feb-17,08-Feb-17,123013289,2.401E+11,1,292.7,144.65
9258,GOLD,08-Feb-17,08-Feb-17,123013426,2.20101E+11,1,11.9,5.4
10743,Silver,08-Feb-17,08-Feb-17,123012604,2.407E+11,1,21.7,9.45
11947,Gold,08-Feb-17,08-Feb-17,123013466,2.405E+11,1,29.1,13.95
15664,Silver,08-Feb-17,08-Feb-17,123011105,2.405E+11,3,222.3,32.95
15862,SILVER,08-Feb-17,12-Feb-17,123012916,2.30101E+11,1,140.3,58.4
16415,SILVER,08-Feb-17,08-Feb-17,123013544,2.202E+11,1,172.5,78.5
23738,Gold,08-Feb-17,08-Feb-17,123013739,2.202E+11,2,177.2,44.4
26723,Silver,08-Feb-17,08-Feb-17,123011142,2.401E+11,2,45.2,7.85
27293,GOLD,08-Feb-17,20-Feb-17,123011624,2.402E+11,1,66.7,27.45
27442,Gold,08-Feb-17,08-Feb-17,123013790,2.30101E+11,1,86.6,34.1
28001,SILVER,08-Feb-17,08-Feb-17,123013848,2.201E+11,1,44.7,17.85
28970,Gold,08-Feb-17,08-Feb-17,123011629,2.406E+11,1,40.5,18.5
32060,SILVER,08-Feb-17,08-Feb-17,123012229,2.408E+11,5,333.5,30.25
37230,Silver,08-Feb-17,08-Feb-17,123011176,2.30101E+11,2,225,54.95
38235,Gold,08-Feb-17,08-Feb-17,123012235,2.30101E+11,1,91.1,37.95
39036,Silver,08-Feb-17,10-Feb-17,123011186,2.10201E+11,2,47,9.2
41675,Silver,08-Feb-17,08-Feb-17,123014104,2.20101E+11,1,32.8,15
47519,Silver,08-Feb-17,08-Feb-17,123014216,2.201E+11,1,54.7,27.45
50010,Silver,08-Feb-17,12-Feb-17,123013136,2.301E+11,4,499.2,53.6
50097,Gold,08-Feb-17,08-Feb-17,123014306,2.201E+11,1,11.6,5.85
51591,Silver,08-Feb-17,10-Feb-17,123012299,2.401E+11,1,39.5,16.55
52441,SILVER,08-Feb-17,08-Feb-17,123012311,2.102E+11,1,33.8,17
61055,SILVER,08-Feb-17,09-Feb-17,123014443,2.202E+11,1,59.1,29.65
62282,Gold,08-Feb-17,08-Feb-17,123012719,2.20101E+11,1,23,9.95
63462,Gold,08-Feb-17,08-Feb-17,123014498,2.407E+11,1,23.99,9.75
64133,GOLD,08-Feb-17,08-Feb-17,123012736,2.202E+11,1,68.8,34.5
64727,Gold,08-Feb-17,08-Feb-17,123014514,2.201E+11,3,232.5,32.25
71050,Silver,08-Feb-17,09-Feb-17,123011799,2.10201E+11,1,9.5,4.3
73992,Gold,08-Feb-17,08-Feb-17,123011350,2.201E+11,2,172.8,37.55
74445,Gold,08-Feb-17,08-Feb-17,123012773,2.401E+11,1,64.5,30.95
74480,Silver,08-Feb-17,08-Feb-17,123012390,2.10201E+11,1,29.6,13.2
77667,Gold,08-Feb-17,08-Feb-17,123012804,2.202E+11,1,52.3,23.9
78327,SILVER,08-Feb-17,08-Feb-17,123012811,2.404E+11,1,78.3,31.4
83128,SILVER,08-Feb-17,08-Feb-17,123012841,2.301E+11,6,1051.8,74.95
84177,Gold,08-Feb-17,08-Feb-17,123011404,2.405E+11,3,162,22.5
86475,PLATINUM,08-Feb-17,08-Feb-17,123012463,2.301E+11,1,67.1,27.6
90177,SILVER,08-Feb-17,08-Feb-17,123012879,2.202E+11,1,120.7,66.5
90317,GOLD,08-Feb-17,23-Feb-17,123012500,2.201E+11,1,45.9,23.05
91221,Silver,08-Feb-17,08-Feb-17,123012882,2.20101E+11,1,54.2,21.75
91527,Silver,08-Feb-17,09-Feb-17,123011462,2.30101E+11,3,252.3,42.15
91783,Silver,08-Feb-17,11-Feb-17,123011941,2.407E+11,1,38.1,19.75
1831,GOLD,09-Feb-17,15-Feb-17,123014573,2.201E+11,2,78,19.6
2006,GOLD,09-Feb-17,10-Feb-17,123017485,2.10201E+11,1,29.6,13.2
3258,Silver,09-Feb-17,13-Feb-17,123018750,2.405E+11,1,53.9,22.45
3940,Silver,09-Feb-17,09-Feb-17,123016888,2.406E+11,1,57.8,25.5
7239,Silver,09-Feb-17,09-Feb-17,123016116,2.202E+11,1,157.8,79
7573,GOLD,09-Feb-17,09-Feb-17,123017876,2.30101E+11,1,84.1,42.15
9253,Silver,09-Feb-17,09-Feb-17,123014590,2.402E+11,3,24,3.6
9274,Silver,09-Feb-17,11-Feb-17,123017545,2.201E+11,2,180.4,38.3
10452,Gold,09-Feb-17,09-Feb-17,123018917,2.401E+11,1,27.5,11.35
10477,Silver,09-Feb-17,15-Feb-17,123015291,2.301E+11,1,273.2,124.1
11288,GOLD,09-Feb-17,10-Feb-17,123018938,2.20101E+11,1,166.1,75.9
11942,Silver,09-Feb-17,24-Feb-17,123016940,2.202E+11,1,107.4,53.8
12871,Silver,09-Feb-17,11-Feb-17,123019001,2.405E+11,1,169.5,70.6
13164,Gold,09-Feb-17,09-Feb-17,123016950,2.405E+11,1,14.6,7.05
13285,Silver,09-Feb-17,09-Feb-17,123017568,2.202E+11,1,86.2,39.25
13485,Gold,09-Feb-17,09-Feb-17,123016961,2.20101E+11,1,54.1,24.15
13779,Silver,09-Feb-17,09-Feb-17,123019012,2.402E+11,1,28,12.55
15283,Gold,09-Feb-17,09-Feb-17,123015340,2.401E+11,1,66.7,28.75
16278,SILVER,09-Feb-17,09-Feb-17,123018371,2.102E+11,1,34.7,15.5
18715,SILVER,09-Feb-17,09-Feb-17,123019096,2.20101E+11,1,34.9,15.6
19356,Gold,09-Feb-17,13-Feb-17,123019110,2.408E+11,2,340.75,68.15
21119,Silver,09-Feb-17,12-Feb-17,123015397,2.404E+11,1,55.5,22.25
23371,Silver,09-Feb-17,09-Feb-17,123014637,2.30101E+11,3,660,135
23703,SILVER,09-Feb-17,09-Feb-17,123014647,2.201E+11,3,273.3,43.9
26566,SILVER,09-Feb-17,09-Feb-17,123017045,2.405E+11,1,49.2,22.45
27816,SILVER,09-Feb-17,09-Feb-17,123019319,2.10201E+11,1,56.7,24.9
29101,Gold,09-Feb-17,09-Feb-17,123019378,2.301E+11,2,213.8,45.5
29434,Gold,09-Feb-17,09-Feb-17,123015481,2.301E+11,1,250.1,113.65
32615,SILVER,09-Feb-17,12-Feb-17,123014684,2.10201E+11,2,92.6,19.15
33909,Silver,09-Feb-17,09-Feb-17,123015551,2.404E+11,1,186.3,88.8
34840,GOLD,09-Feb-17,09-Feb-17,123016308,2.20101E+11,1,37.3,16.6
35042,Gold,09-Feb-17,15-Feb-17,123015560,2.202E+11,1,163.5,74.3
36116,GOLD,09-Feb-17,09-Feb-17,123019536,2.20101E+11,1,175.7,79.9
36301,Gold,09-Feb-17,09-Feb-17,123017644,2.301E+11,1,99.9,50.05
37116,Gold,09-Feb-17,09-Feb-17,123019588,2.202E+11,1,41.4,18
38453,Gold,09-Feb-17,09-Feb-17,123017084,2.20101E+11,1,21.7,10.35
39258,Gold,09-Feb-17,09-Feb-17,123019629,2.408E+11,5,1333.5,106.75
39369,Gold,09-Feb-17,09-Feb-17,123016334,2.406E+11,1,34.3,15.75
42375,Gold,09-Feb-17,09-Feb-17,123015671,2.202E+11,1,107.7,46.8
43091,Silver,09-Feb-17,09-Feb-17,123015681,2.406E+11,1,22.8,9.4
46038,Gold,09-Feb-17,14-Feb-17,123017683,2.20101E+11,1,64,29.4
47199,GOLD,09-Feb-17,09-Feb-17,123018052,2.20101E+11,1,38.4,19.15
48171,Silver,09-Feb-17,09-Feb-17,123019932,2.30101E+11,1,71.7,35.95
52291,Silver,09-Feb-17,10-Feb-17,123014779,2.401E+11,2,183.2,45.75
52523,Gold,09-Feb-17,09-Feb-17,123017197,2.30101E+11,1,8,3.5
53498,Gold,09-Feb-17,16-Feb-17,123015786,2.202E+11,1,75.6,37.9
55017,Gold,09-Feb-17,12-Feb-17,123018690,2.30101E+11,1,35.5,17.25
56490,Silver,09-Feb-17,09-Feb-17,123017748,2.202E+11,1,113,51.45
57754,Silver,09-Feb-17,14-Feb-17,123016374,2.20101E+11,1,47,21.45
58817,Gold,09-Feb-17,09-Feb-17,123017783,2.401E+11,1,15.9,6.3
59364,Silver,09-Feb-17,11-Feb-17,123020133,2.102E+11,1,42.1,21.15
59609,GOLD,09-Feb-17,10-Feb-17,123020161,2.301E+11,4,452.4,58.9
61222,SILVER,09-Feb-17,09-Feb-17,123020175,2.408E+11,5,428,34.3
62563,Gold,09-Feb-17,14-Feb-17,123020197,2.405E+11,1,126.8,52.9
63076,Silver,09-Feb-17,09-Feb-17,123020226,2.30101E+11,1,3.2,1.35
63974,Silver,09-Feb-17,09-Feb-17,123020232,2.201E+11,1,44.7,22.45
70075,Gold,09-Feb-17,09-Feb-17,123014874,2.402E+11,2,169.4,42.45
70718,Gold,09-Feb-17,09-Feb-17,123018116,2.401E+11,1,25.8,11.05
71302,SILVER,09-Feb-17,09-Feb-17,123017275,2.301E+11,1,39.9,16.7
71387,Gold,09-Feb-17,13-Feb-17,123016518,2.407E+11,1,6.2,2.75
73954,Gold,09-Feb-17,09-Feb-17,123016546,2.102E+11,2,55.8,14.05
74299,Silver,09-Feb-17,09-Feb-17,123016569,2.408E+11,2,300.5,60.1
74858,GOLD,09-Feb-17,13-Feb-17,123018131,2.202E+11,1,18.8,8.6
76234,GOLD,09-Feb-17,18-Feb-17,123018517,2.10201E+11,1,70,30.45
82477,Gold,09-Feb-17,09-Feb-17,123016732,2.202E+11,1,144.9,72.55
83069,Silver,09-Feb-17,11-Feb-17,123016750,2.10201E+11,1,85.5,36.7
84167,Silver,09-Feb-17,09-Feb-17,123016775,2.406E+11,1,38.7,15.85
84484,Silver,09-Feb-17,09-Feb-17,123018217,2.201E+11,1,39,19.6
85536,Gold,09-Feb-17,09-Feb-17,123018241,2.20101E+11,1,40.9,18.6
86163,Silver,09-Feb-17,12-Feb-17,123016799,2.102E+11,1,36.8,18.5
87186,Gold,09-Feb-17,09-Feb-17,123018269,2.301E+11,2,226.2,58.9
90234,Gold,09-Feb-17,09-Feb-17,123017457,2.20101E+11,1,47.4,20.55
93734,Gold,09-Feb-17,09-Feb-17,123015155,2.402E+11,2,597.6,151.55
93918,Gold,09-Feb-17,09-Feb-17,123016879,2.401E+11,1,187.3,87.35
47,Gold,10-Feb-17,10-Feb-17,123022865,2.202E+11,1,51.8,26
2434,SILVER,10-Feb-17,10-Feb-17,123021728,2.201E+11,1,59.5,29.85
2829,Silver,10-Feb-17,10-Feb-17,123020799,2.20101E+11,1,19.7,8.25
3789,SILVER,10-Feb-17,10-Feb-17,123020336,2.401E+11,2,78.2,16.7
4856,GOLD,10-Feb-17,10-Feb-17,123022914,2.301E+11,2,95.8,21.4
5324,Silver,10-Feb-17,14-Feb-17,123024195,2.301E+11,2,68.6,15.95
5351,Silver,10-Feb-17,10-Feb-17,123023305,2.10201E+11,1,47.1,21.05
7232,Gold,10-Feb-17,10-Feb-17,123020339,2.406E+11,2,39.4,8
8113,Gold,10-Feb-17,10-Feb-17,123024276,2.407E+11,1,22.85,9.3
8942,Gold,10-Feb-17,10-Feb-17,123022222,2.401E+11,1,91.6,45.75
9579,Gold,10-Feb-17,14-Feb-17,123022960,2.201E+11,1,11.6,5.85
19042,Silver,10-Feb-17,12-Feb-17,123022286,2.10201E+11,1,29.6,13.2
19438,SILVER,10-Feb-17,10-Feb-17,123023020,2.20101E+11,1,34.9,15.6
19617,Gold,10-Feb-17,10-Feb-17,123023814,2.20101E+11,1,28.2,12.9
26128,Silver,10-Feb-17,11-Feb-17,123022327,2.401E+11,2,298.4,109.35
27258,SILVER,10-Feb-17,10-Feb-17,123021799,2.402E+11,1,21.6,10.9
27843,Silver,10-Feb-17,10-Feb-17,123024678,2.20101E+11,1,23,9.95
28687,Gold,10-Feb-17,10-Feb-17,123024721,2.10201E+11,1,7.5,3.15
35347,Silver,10-Feb-17,10-Feb-17,123022358,2.301E+11,1,38,17.7
35366,SILVER,10-Feb-17,10-Feb-17,123021168,2.402E+11,1,160.8,78.5
35506,GOLD,10-Feb-17,10-Feb-17,123021169,2.301E+11,2,401.4,85.35
36798,Silver,10-Feb-17,15-Feb-17,123023107,2.201E+11,2,379.4,80.9
36828,Silver,10-Feb-17,10-Feb-17,123024949,2.407E+11,1,6.2,2.75
39114,Silver,10-Feb-17,10-Feb-17,123023125,2.20101E+11,1,37.8,17.2
40885,Silver,10-Feb-17,10-Feb-17,123025113,2.201E+11,1,55.1,27.65
41570,SILVER,10-Feb-17,11-Feb-17,123021260,2.30101E+11,1,220,135
42092,Gold,10-Feb-17,10-Feb-17,123023159,2.402E+11,1,61,29.95
43052,Gold,10-Feb-17,16-Feb-17,123020403,2.403E+11,1,222.2,97.3
43746,SILVER,10-Feb-17,10-Feb-17,123021266,2.20101E+11,1,63.1,28.7
44957,GOLD,10-Feb-17,16-Feb-17,123025182,2.30101E+11,1,16.7,7.25
45316,SILVER,10-Feb-17,10-Feb-17,123022412,2.405E+11,1,22.6,9.45
46112,GOLD,10-Feb-17,10-Feb-17,123025201,2.20101E+11,1,99.3,42.75
46959,GOLD,10-Feb-17,10-Feb-17,123025260,2.201E+11,1,128.1,64.15
48521,Silver,10-Feb-17,15-Feb-17,123024103,2.301E+11,2,68.6,15.95
49128,Silver,10-Feb-17,11-Feb-17,123023449,2.201E+11,1,161.8,81
49156,Silver,10-Feb-17,10-Feb-17,123021347,2.408E+11,2,70.8,16.15
50484,Silver,10-Feb-17,10-Feb-17,123021375,2.401E+11,1,191.6,87.4
51511,Gold,10-Feb-17,10-Feb-17,123021385,2.405E+11,1,59.4,24.75
53397,Silver,10-Feb-17,14-Feb-17,123025357,2.408E+11,2,592,123.2
55027,Silver,10-Feb-17,10-Feb-17,123020460,2.301E+11,3,556.2,92.8
55799,GOLD,10-Feb-17,10-Feb-17,123025427,2.403E+11,2,41.2,5.2
57195,Silver,10-Feb-17,10-Feb-17,123025462,2.407E+11,1,26.99,10.23
57934,Silver,10-Feb-17,10-Feb-17,123021485,2.405E+11,1,39.7,18.9
59233,GOLD,10-Feb-17,13-Feb-17,123022494,2.401E+11,1,230.3,102.45
59877,Silver,10-Feb-17,10-Feb-17,123023473,2.30101E+11,1,78.2,39.2
60008,SILVER,10-Feb-17,10-Feb-17,123022501,2.20101E+11,1,57.9,29.05
61340,Gold,10-Feb-17,21-Feb-17,123025531,2.202E+11,1,177.6,82.75
61452,GOLD,10-Feb-17,10-Feb-17,123020481,2.404E+11,2,121.2,27.5
62030,Gold,10-Feb-17,10-Feb-17,123023265,2.401E+11,1,26.3,9.1
63253,Gold,10-Feb-17,10-Feb-17,123025558,2.30101E+11,1,138.7,62.5
63479,Platinum,10-Feb-17,10-Feb-17,123021558,2.407E+11,2,26.4,5.95
64148,SILVER,10-Feb-17,10-Feb-17,123023269,2.10201E+11,1,52.5,22.25
64513,Gold,10-Feb-17,16-Feb-17,123024094,2.301E+11,2,920.8,209.35
71177,Gold,10-Feb-17,10-Feb-17,123023521,2.201E+11,1,19.7,9.95
73213,Silver,10-Feb-17,10-Feb-17,123023548,2.20101E+11,1,32.1,14.7
73852,SILVER,10-Feb-17,14-Feb-17,123020572,2.401E+11,2,125,28.35
74041,Gold,10-Feb-17,10-Feb-17,123023952,2.10201E+11,1,10.1,3.6
75792,Gold,10-Feb-17,10-Feb-17,123023973,2.401E+11,1,226,112.95
81039,SILVER,10-Feb-17,14-Feb-17,123021694,2.405E+11,1,34.5,15.4
81481,GOLD,10-Feb-17,11-Feb-17,123024012,2.30101E+11,1,25,12.2
81660,Gold,10-Feb-17,14-Feb-17,123020663,2.201E+11,1,85.7,34.35
81846,Silver,10-Feb-17,10-Feb-17,123022690,2.407E+11,1,6.2,2.75
82081,Gold,10-Feb-17,10-Feb-17,123023656,2.404E+11,1,223.6,101.6
83492,Gold,10-Feb-17,10-Feb-17,123022082,2.201E+11,1,39,19.6
83757,Gold,10-Feb-17,10-Feb-17,123022108,2.20101E+11,1,47.4,20.55
85283,Silver,10-Feb-17,10-Feb-17,123021702,2.401E+11,1,39.1,16.4
85624,Gold,10-Feb-17,10-Feb-17,123022119,2.20101E+11,1,18.4,8.3
87340,GOLD,10-Feb-17,10-Feb-17,123023714,2.202E+11,1,65.2,29.7
88334,GOLD,10-Feb-17,10-Feb-17,123022131,2.202E+11,1,42,19.1
88787,Silver,10-Feb-17,15-Feb-17,123020713,2.201E+11,3,236.4,39.5
91394,Gold,10-Feb-17,10-Feb-17,123023744,2.402E+11,1,293.9,168.05
92116,Gold,10-Feb-17,10-Feb-17,123022835,2.202E+11,1,40,20.1
93750,Silver,10-Feb-17,10-Feb-17,123022856,2.408E+11,2,171.2,34.3
3079,Gold,11-Feb-17,11-Feb-17,123029594,2.30101E+11,1,132.8,55.85
5622,Gold,11-Feb-17,11-Feb-17,123025630,2.201E+11,2,70.4,17.7
6063,Silver,11-Feb-17,11-Feb-17,123026969,2.401E+11,1,77.2,32.9
6436,Gold,11-Feb-17,11-Feb-17,123026973,2.405E+11,1,55.2,24.5
8623,Silver,11-Feb-17,11-Feb-17,123029867,2.201E+11,1,40.2,20.2
9065,Silver,11-Feb-17,11-Feb-17,123027465,2.407E+11,1,18,8.2
10249,Gold,11-Feb-17,11-Feb-17,123029895,2.30101E+11,1,96.9,40
13693,Silver,11-Feb-17,11-Feb-17,123026196,2.408E+11,2,326.8,74.3
14263,Silver,11-Feb-17,11-Feb-17,123026208,2.405E+11,1,54.7,23.85
20025,Silver,11-Feb-17,11-Feb-17,123028299,2.102E+11,1,30.6,15.4
20302,GOLD,11-Feb-17,13-Feb-17,123026330,2.301E+11,1,215.5,97.85
22444,Silver,11-Feb-17,11-Feb-17,123028332,2.10201E+11,1,49.8,21.85
22568,Silver,11-Feb-17,11-Feb-17,123027016,2.20101E+11,1,17.7,8
24350,Silver,11-Feb-17,11-Feb-17,123028678,2.20101E+11,1,105.7,52.8
26066,GOLD,11-Feb-17,11-Feb-17,123028381,2.401E+11,1,32.2,13.35
26074,Gold,11-Feb-17,11-Feb-17,123028383,2.202E+11,1,107.7,46.8
26616,Platinum,11-Feb-17,11-Feb-17,123030191,2.10201E+11,1,13.9,6.55
29342,Gold,11-Feb-17,11-Feb-17,123030269,2.202E+11,1,143.7,71.95
29734,Silver,11-Feb-17,11-Feb-17,123027651,2.301E+11,2,245.2,52.8
32118,Gold,11-Feb-17,11-Feb-17,123026463,2.202E+11,1,47.5,23.85
35075,Silver,11-Feb-17,11-Feb-17,123030437,2.10201E+11,1,41.8,19.05
35639,Gold,11-Feb-17,11-Feb-17,123026532,2.403E+11,1,40.3,18.4
37611,Silver,11-Feb-17,11-Feb-17,123026898,2.102E+11,1,71.7,35.95
39787,Silver,11-Feb-17,15-Feb-17,123025756,2.401E+11,3,507.6,71.95
39895,Silver,11-Feb-17,11-Feb-17,123030519,2.406E+11,1,58.6,24.8
45065,Gold,11-Feb-17,11-Feb-17,123030650,2.30101E+11,1,73,30.35
46232,Gold,11-Feb-17,11-Feb-17,123026616,2.408E+11,5,683,58.8
52020,SILVER,11-Feb-17,11-Feb-17,123027143,2.402E+11,1,83.4,8.35
54294,Gold,11-Feb-17,13-Feb-17,123027728,2.401E+11,1,14.1,6.2
55896,GOLD,11-Feb-17,14-Feb-17,123030856,2.408E+11,2,953,206.15
56812,GOLD,11-Feb-17,11-Feb-17,123030886,2.401E+11,1,127.7,63.45
57515,Silver,11-Feb-17,11-Feb-17,123030938,2.402E+11,1,93.4,48.15
60127,GOLD,11-Feb-17,11-Feb-17,123031002,2.404E+11,1,92.7,40.3
62143,Silver,11-Feb-17,13-Feb-17,123026778,2.30101E+11,1,237.6,97.9
62246,Silver,11-Feb-17,11-Feb-17,123031084,2.20101E+11,1,55.1,27.65
63149,Gold,11-Feb-17,11-Feb-17,123027801,2.201E+11,1,49.5,24.85
63160,SILVER,11-Feb-17,11-Feb-17,123028552,2.404E+11,1,19.1,7.7
65206,Gold,11-Feb-17,11-Feb-17,123028567,2.401E+11,1,232.6,116.25
71264,Gold,11-Feb-17,11-Feb-17,123025851,2.30101E+11,3,1080,199
71859,Gold,11-Feb-17,11-Feb-17,123027250,2.201E+11,1,39.6,19.9
72500,Silver,11-Feb-17,11-Feb-17,123028871,2.30101E+11,1,24,11.7
74961,Gold,11-Feb-17,11-Feb-17,123028896,2.202E+11,1,135.8,68
77462,Gold,11-Feb-17,11-Feb-17,123027907,2.202E+11,1,68.6,33.25
78001,Gold,11-Feb-17,16-Feb-17,123028958,2.403E+11,4,65.6,7.95
78752,Gold,11-Feb-17,11-Feb-17,123027927,2.201E+11,1,40.7,20.45
82926,SILVER,11-Feb-17,11-Feb-17,123029417,2.202E+11,1,106.6,53.4
88376,Silver,11-Feb-17,11-Feb-17,123028101,2.408E+11,2,48.6,11.65
89710,GOLD,11-Feb-17,11-Feb-17,123028122,2.301E+11,4,191.6,21.4
89795,Silver,11-Feb-17,13-Feb-17,123026041,2.30101E+11,3,114,16.8
90158,Gold,11-Feb-17,11-Feb-17,123027378,2.202E+11,1,187.9,94.05
90205,Gold,11-Feb-17,11-Feb-17,123028128,2.10201E+11,1,12.1,5.45
92840,Silver,11-Feb-17,11-Feb-17,123027423,2.20101E+11,1,29,13.9
93039,Gold,11-Feb-17,11-Feb-17,123029079,2.30101E+11,1,8.4,3.45
1808,SILVER,12-Feb-17,12-Feb-17,123034005,2.407E+11,1,13.2,5.95
3632,Silver,12-Feb-17,12-Feb-17,123033563,2.401E+11,1,350.5,175.2
6202,Silver,12-Feb-17,12-Feb-17,123031660,2.20101E+11,1,63,28.7
6391,Gold,12-Feb-17,12-Feb-17,123032512,2.102E+11,1,39.8,17.55
6793,GOLD,12-Feb-17,12-Feb-17,123031675,2.30101E+11,1,51.8,25.85
8027,GOLD,12-Feb-17,15-Feb-17,123034797,2.30101E+11,1,18.3,8.05
8046,Gold,12-Feb-17,21-Feb-17,123031695,2.30101E+11,1,88.5,42.45
9993,Silver,12-Feb-17,13-Feb-17,123034801,2.301E+11,1,247.6,116
10693,Silver,12-Feb-17,12-Feb-17,123034460,2.201E+11,1,57.9,29.05
11621,Silver,12-Feb-17,12-Feb-17,123031795,2.202E+11,1,110.7,49.35
14608,GOLD,12-Feb-17,12-Feb-17,123032539,2.406E+11,1,26.7,12.65
17658,Silver,12-Feb-17,12-Feb-17,123034076,2.201E+11,2,238.6,57.35
18013,Gold,12-Feb-17,12-Feb-17,123032387,2.202E+11,1,59,26.85
19952,Silver,12-Feb-17,17-Feb-17,123035344,2.405E+11,1,44,20.95
28682,SILVER,12-Feb-17,12-Feb-17,123032601,2.406E+11,1,44.9,19.25
29113,Gold,12-Feb-17,12-Feb-17,123034115,2.20101E+11,1,50.2,23.8
29225,Gold,12-Feb-17,12-Feb-17,123033727,2.202E+11,1,177.8,89
29828,Silver,12-Feb-17,12-Feb-17,123034132,2.30101E+11,1,8,3.5
31549,Silver,12-Feb-17,12-Feb-17,123033752,2.401E+11,1,14.1,6.2
33507,Silver,12-Feb-17,12-Feb-17,123033762,2.30101E+11,1,35.5,17.25
33976,Silver,12-Feb-17,12-Feb-17,123031237,2.401E+11,2,298.4,109.35
36459,SILVER,12-Feb-17,12-Feb-17,123031238,2.404E+11,2,185.4,40.3
38826,SILVER,12-Feb-17,14-Feb-17,123033807,2.201E+11,3,635.1,88.3
40465,GOLD,12-Feb-17,12-Feb-17,123031246,2.30101E+11,5,433,34.1
40899,Gold,12-Feb-17,15-Feb-17,123035790,2.405E+11,1,51.6,22.9
41065,GOLD,12-Feb-17,12-Feb-17,123034176,2.406E+11,1,18.3,7.4
42692,Silver,12-Feb-17,12-Feb-17,123031259,2.402E+11,3,1459.2,243.3
44608,SILVER,12-Feb-17,12-Feb-17,123033852,2.402E+11,1,24.7,11.8
44806,Gold,12-Feb-17,13-Feb-17,123035965,2.408E+11,2,498,113.55
46058,Gold,12-Feb-17,17-Feb-17,123032148,2.30101E+11,1,18.3,8.05
47435,SILVER,12-Feb-17,12-Feb-17,123032174,2.30101E+11,1,1.4,0.6
50323,Gold,12-Feb-17,12-Feb-17,123033892,2.10201E+11,1,23.4,10.5
50888,Silver,12-Feb-17,12-Feb-17,123032203,2.20101E+11,2,46,10.55
55432,SILVER,12-Feb-17,12-Feb-17,123033955,2.401E+11,1,30,12.45
56517,GOLD,12-Feb-17,12-Feb-17,123032271,2.20101E+11,2,38.6,9.6
57837,Gold,12-Feb-17,18-Feb-17,123034819,2.301E+11,2,213.8,45.5
58084,GOLD,12-Feb-17,15-Feb-17,123036412,2.405E+11,1,17.9,8.5
58817,Gold,12-Feb-17,12-Feb-17,123033962,2.301E+11,2,337.2,71.75
61968,Platinum,12-Feb-17,18-Feb-17,123036531,2.102E+11,1,33.4,16.8
62078,Silver,12-Feb-17,12-Feb-17,123032328,2.407E+11,1,23.5,9.5
63639,Silver,12-Feb-17,18-Feb-17,123036636,2.408E+11,5,2382.5,206.15
64057,Gold,12-Feb-17,12-Feb-17,123034225,2.408E+11,7,1915.2,109.5
64887,Silver,12-Feb-17,15-Feb-17,123033299,2.10201E+11,1,23,10.55
65040,Gold,12-Feb-17,12-Feb-17,123032347,2.406E+11,1,28.3,8.55
70326,Gold,12-Feb-17,12-Feb-17,123033310,2.20101E+11,1,47.7,22.75
70509,GOLD,12-Feb-17,12-Feb-17,123032403,2.301E+11,2,155.4,32.25
70965,Silver,12-Feb-17,12-Feb-17,123031317,2.402E+11,2,56,12.55
71292,Gold,12-Feb-17,16-Feb-17,123032762,2.30101E+11,1,96.7,48.45
78285,GOLD,12-Feb-17,12-Feb-17,123033373,2.201E+11,1,38.8,19.5
78733,SILVER,12-Feb-17,12-Feb-17,123032876,2.406E+11,1,28.3,8.55
79264,Gold,12-Feb-17,12-Feb-17,123031386,2.406E+11,3,68.4,9.4
80002,Silver,12-Feb-17,12-Feb-17,123033397,2.405E+11,1,16.1,7.75
80876,Gold,12-Feb-17,12-Feb-17,123033421,2.20101E+11,1,104.1,47.4
81478,Gold,12-Feb-17,14-Feb-17,123033427,2.401E+11,1,27.5,11.35
82412,Gold,12-Feb-17,12-Feb-17,123032914,2.406E+11,1,25.3,11.5
83873,Gold,12-Feb-17,12-Feb-17,123034326,2.10201E+11,1,20,9.15
84024,GOLD,12-Feb-17,14-Feb-17,123032941,2.406E+11,2,35.8,7.65
84932,Silver,12-Feb-17,12-Feb-17,123033452,2.408E+11,2,750.6,150.2
85140,SILVER,12-Feb-17,17-Feb-17,123034350,2.202E+11,2,69.8,17.55
85280,Silver,12-Feb-17,12-Feb-17,123031485,2.201E+11,2,46,11.6
85872,Silver,12-Feb-17,12-Feb-17,123033460,2.202E+11,1,87.3,40.7
87065,Gold,12-Feb-17,12-Feb-17,123031532,2.30101E+11,2,154,38.6
88451,Gold,12-Feb-17,12-Feb-17,123032968,2.202E+11,1,36,16.4
89347,Gold,12-Feb-17,12-Feb-17,123031555,2.20101E+11,2,189.8,43.25
